,Request Id,request_execution_plus_preemption_time,cdf
699,751,0.07943653071979873,6.25e-05
10453,10509,0.09636692491757577,0.000125
5806,5848,0.13957226832617317,0.0001875
4016,4073,0.14515570382231094,0.00025
13303,13361,0.15054568654349465,0.0003125
8480,8536,0.1615373859032525,0.000375
5029,5076,0.18574779775441913,0.0004375
11173,11214,0.18856609544393388,0.0005
11816,11864,0.2008669247122656,0.0005625
126,168,0.2027493435001443,0.000625
2069,2120,0.2058415658020203,0.0006875
7568,7610,0.20586190747359315,0.00075
98,131,0.21270341525618153,0.0008125
835,888,0.2129517702493949,0.000875
11743,11789,0.21513907618603625,0.0009375
4048,4090,0.21703353206002884,0.001
585,642,0.21733728121372856,0.0010625
9922,9973,0.22247542847774204,0.001125
12691,12735,0.22658069219375937,0.0011875
5981,6032,0.22734184683369987,0.00125
2229,2277,0.22806084892794642,0.0013125
15493,15538,0.2289908794628483,0.001375
11094,11148,0.2296120995012986,0.0014375
13397,13450,0.2313212381619269,0.0015
12971,13030,0.23304532655575513,0.0015625
3979,4032,0.23831564232049426,0.001625
6732,6775,0.24238948366824578,0.0016875
12455,12491,0.2444447500695749,0.00175
6901,6949,0.25425166775295804,0.0018125
8690,8734,0.25617810962669907,0.001875
6334,6379,0.25986073698710166,0.0019375
10995,11045,0.2672690789339132,0.002
10482,10535,0.26794696216876485,0.0020625
1824,1866,0.26856957750072147,0.002125
4625,4686,0.26970968496108316,0.0021875
11832,11876,0.27180424017120663,0.00225
12144,12182,0.2767128099796179,0.0023125
11803,11853,0.27679542702775684,0.002375
6295,6350,0.27708802238437097,0.0024375
5338,5389,0.2771169678249159,0.0025
10971,11020,0.27935134582430915,0.0025625
8333,8379,0.28035711827417015,0.002625
4968,5023,0.2814340079130193,0.0026875
358,398,0.28182015309147895,0.00275
15392,15434,0.28579264918305775,0.0028125
12987,13041,0.2858568507096755,0.002875
5794,5835,0.28761402022688026,0.0029375
9060,9122,0.291268710924246,0.003
15261,15303,0.292951800707026,0.0030625
3001,3071,0.2944265482720836,0.003125
3287,3335,0.2944610951850221,0.0031875
14188,14238,0.2960222693738555,0.00325
12259,12299,0.29926306097777783,0.0033125
6017,6072,0.3002459097535646,0.003375
7647,7687,0.30157093073237184,0.0034375
4196,4246,0.30442533766325536,0.0035
5011,5057,0.30677329217022964,0.0035625
13198,13254,0.30723955086637783,0.003625
12075,12114,0.3084092301394604,0.0036875
15817,15865,0.3085884618094373,0.00375
4725,4781,0.3134728319691689,0.0038125
4428,4472,0.31847380654971696,0.003875
3746,3795,0.3198468607591521,0.0039375
11540,11580,0.32039330257431475,0.004
9944,9989,0.3244453850920636,0.0040625
518,560,0.3252342004847302,0.004125
13185,13240,0.33106104875354697,0.0041875
525,569,0.33113062595863363,0.00425
5946,5982,0.3317112221898986,0.0043125
6854,6897,0.3346893208101231,0.004375
9206,9265,0.33629978012112327,0.0044375
7565,7607,0.33735234277438136,0.0045
13714,13772,0.3375581172823354,0.0045625
8906,8951,0.339917523782736,0.004625
2868,2921,0.3401540428208581,0.0046875
6709,6749,0.3416484023970399,0.00475
9245,9299,0.3439449539908092,0.0048125
14569,14623,0.34517390247018187,0.004875
6369,6412,0.3452091669522799,0.0049375
14843,14902,0.34573091243618603,0.005
11892,11937,0.3462716005363523,0.0050625
3127,3176,0.3463692276795498,0.005125
8141,8186,0.3464724749561847,0.0051875
14663,14718,0.3476470093108349,0.00525
3522,3571,0.35491410631297593,0.0053125
10633,10688,0.35551270307532445,0.005375
5803,5841,0.35556401367419443,0.0054375
2037,2087,0.3558964182461098,0.0055
14706,14752,0.35894826338796,0.0055625
572,627,0.3600043918709732,0.005625
15956,15999,0.361289270561409,0.0056875
759,809,0.3619532658334223,0.00575
9899,9942,0.3624658026354976,0.0058125
6110,6154,0.36318403543299677,0.005875
13639,13683,0.3641431900556158,0.0059375
7658,7695,0.3645397136133494,0.006
5969,6016,0.3652879618089466,0.0060625
119,154,0.36616366894872066,0.006125
11159,11204,0.36642937027703504,0.0061875
6500,6539,0.3673691388194029,0.00625
15757,15805,0.36737908907163935,0.0063125
752,801,0.3685874005320725,0.006375
2674,2719,0.36870604979971167,0.0064375
6866,6911,0.368730826808658,0.0065
1783,1823,0.369365488495238,0.0065625
6713,6753,0.3695813026533169,0.006625
5,25,0.37249247962366516,0.0066875
316,350,0.37281518675673964,0.00675
1813,1849,0.37325901097788106,0.0068125
13413,13464,0.37333010611589823,0.006875
2532,2583,0.37379678890102197,0.0069375
425,472,0.3746981947687446,0.007
3902,3959,0.37559279283730773,0.0070625
12967,13020,0.37569728489820714,0.007125
8561,8607,0.37570883292556334,0.0071875
9973,10018,0.37583843545281437,0.00725
9454,9504,0.37591443087969806,0.0073125
12792,12839,0.37618096157922104,0.007375
14208,14262,0.37625951285330966,0.0074375
798,845,0.3763493130747179,0.0075
14948,14988,0.3773380448481302,0.0075625
3204,3249,0.3779857883205088,0.007625
4063,4111,0.3782845344958154,0.0076875
5542,5589,0.3784612756439112,0.00775
11188,11227,0.37856124198210694,0.0078125
1343,1394,0.37900057775781376,0.007875
628,675,0.38014826491283116,0.0079375
6977,7017,0.3807532600895104,0.008
10303,10352,0.380869176468953,0.0080625
10319,10369,0.3809951199292343,0.008125
1151,1200,0.38122974883436134,0.0081875
4605,4665,0.38125651032360447,0.00825
1699,1738,0.38279337733715174,0.0083125
2032,2077,0.3832012037756989,0.008375
12958,13013,0.385535587551293,0.0084375
2601,2651,0.38615903283472053,0.0085
10455,10508,0.38690901131250977,0.0085625
3339,3393,0.3881163241127722,0.008625
7968,8021,0.38925787580677096,0.0086875
4461,4517,0.3914662065128949,0.00875
13132,13174,0.3917424010947574,0.0088125
10528,10589,0.3918389168877939,0.008875
4949,5007,0.3919653919651895,0.0089375
8205,8235,0.39316699563671914,0.009
12567,12600,0.39503358261888966,0.0090625
7073,7121,0.3952068805587888,0.009125
6917,6966,0.396098871650376,0.0091875
11481,11516,0.39837646786573266,0.00925
6410,6449,0.398881811981182,0.0093125
10337,10381,0.3990780557514484,0.009375
9853,9899,0.3998829567865908,0.0094375
6403,6444,0.40034923112928616,0.0095
6643,6684,0.4040998591588195,0.0095625
9402,9458,0.4044809283568873,0.009625
15372,15401,0.4050109759558364,0.0096875
6988,7024,0.4052255669137493,0.00975
12113,12149,0.40589751461649437,0.0098125
10925,10957,0.406213139243867,0.009875
12839,12876,0.4070421656651722,0.0099375
8644,8686,0.4101475057176316,0.01
3670,3718,0.41237479901650925,0.0100625
11196,11234,0.41359096531489276,0.010125
7855,7900,0.41373383485288656,0.0101875
11776,11826,0.41515105178602185,0.01025
7109,7164,0.4153380130945571,0.0103125
15787,15833,0.41570957892853444,0.010375
38,65,0.4162898768138524,0.0104375
15055,15109,0.41701766362366555,0.0105
15434,15471,0.4176279379465869,0.0105625
13442,13494,0.4178739850529916,0.010625
12774,12818,0.4180318712438675,0.0106875
14194,14246,0.41816533047103494,0.01075
11988,12024,0.41868826776754936,0.0108125
6160,6215,0.41980792243990095,0.010875
2573,2622,0.4198600726395678,0.0109375
15599,15627,0.42017392163347783,0.011
9759,9814,0.42042254971197646,0.0110625
3754,3797,0.4205283789265845,0.011125
2720,2759,0.4206014393935843,0.0111875
5431,5485,0.4219555021206351,0.01125
15104,15139,0.42271357128116277,0.0113125
10394,10433,0.42339044222414596,0.011375
7982,8026,0.4242666555451663,0.0114375
913,955,0.42480052781613636,0.0115
2726,2765,0.4253825697916602,0.0115625
5147,5191,0.42682579602664045,0.011625
2761,2807,0.4270625450808979,0.0116875
13001,13046,0.4276726536827582,0.01175
2029,2071,0.4277790488585199,0.0118125
2316,2364,0.4284152091264466,0.011875
6285,6338,0.4291369855975681,0.0119375
220,255,0.42930660981542934,0.012
4422,4469,0.4297727261067647,0.0120625
4805,4854,0.4310544250181813,0.012125
12044,12081,0.43161292299771303,0.0121875
4057,4100,0.43162291048658025,0.01225
4329,4383,0.4323370374288039,0.0123125
891,939,0.43274342950533895,0.012375
8465,8504,0.4341246112395016,0.0124375
5379,5431,0.43490145761885485,0.0125
7335,7383,0.43534654376652904,0.0125625
11020,11067,0.43539523646122735,0.012625
2185,2232,0.43581404109136457,0.0126875
9815,9858,0.4360719357198611,0.01275
8217,8249,0.43699368873071487,0.0128125
1487,1529,0.4375572581711623,0.012875
6071,6121,0.437670520114309,0.0129375
1368,1416,0.43780230553997135,0.013
14735,14789,0.43944617975038286,0.0130625
