,Time (sec),request_arrival
0,0.028236962969544664,1
1,0.02893810730290768,2
2,0.037841195581799464,3
3,0.044833200721456586,4
4,0.08174926086839314,5
5,0.11300664519499778,6
6,0.17466167909261385,7
7,0.17717939271494093,8
8,0.1923502206567123,9
9,0.19318759580432085,10
10,0.20001712372016373,11
11,0.21950267466455553,12
12,0.22024715642733222,13
13,0.2263839500373995,14
14,0.255435631732142,15
15,0.2772302131644576,16
16,0.2841236780493524,17
17,0.3087550609227576,18
18,0.35464400470748003,19
19,0.35482448826607565,20
20,0.40019378548657536,21
21,0.43335060046161994,22
22,0.4448632672159059,23
23,0.4495410877857957,24
24,0.5325860704847576,25
25,0.5439457640454797,26
26,0.5466400934943366,27
27,0.5494558356395444,28
28,0.6015126866190084,29
29,0.6271362012752302,30
30,0.6726927393902546,31
31,0.7089097755271755,32
32,0.7301793235972148,33
33,0.8132243062961768,34
34,0.8263917715653528,35
35,0.8486216053504458,36
36,0.8975755426400099,37
37,0.9242522542006147,38
38,0.9790170967014705,39
39,1.0028569843512656,40
40,1.0366100520951502,41
41,1.0379085307181783,42
42,1.0450680869907643,43
43,1.0545249356324162,44
44,1.0568268186070595,45
45,1.0641623445971495,46
46,1.0671097171787822,47
47,1.076125456416659,48
48,1.1040765948397588,49
49,1.1166403603738797,50
50,1.1294382219725634,51
51,1.1359461393830477,52
52,1.1445434908332894,53
53,1.2209214228290133,54
54,1.2498272950700064,55
55,1.275830971969557,56
56,1.2810268857511242,57
57,1.3171820264213632,58
58,1.3221207724644897,59
59,1.335329294725925,60
60,1.4183742774248869,61
61,1.446655262351122,62
62,1.469190129345377,63
63,1.5011336252439345,64
64,1.5523603860646267,65
65,1.5937751634277917,66
66,1.6009759733242803,67
67,1.6018791360874676,68
68,1.6123704314108909,69
69,1.6209966136418503,70
70,1.627556259700498,71
71,1.7068122127870988,72
72,1.7646791427943485,73
73,1.7751391096937772,74
74,1.8046334533503303,75
75,1.818573158024312,76
76,1.8866643874541842,77
77,1.9036626489814814,78
78,1.9121808982349213,79
79,1.9200202199179022,80
80,1.9428325325022815,81
81,1.9512703691588682,82
82,1.975588144719237,83
83,2.0387313291147744,84
84,2.052844186263366,85
85,2.0596979140599174,86
86,2.1427428967588793,87
87,2.162462858206019,88
88,2.1651012120661037,89
89,2.1664371981590005,90
90,2.1696521367994244,91
91,2.1969842723610733,92
92,2.2404610566248926,93
93,2.2556432907503914,94
94,2.2574601860395678,95
95,2.270765403200769,96
96,2.353810385899731,97
97,2.374658551584173,98
98,2.457703534283135,99
99,2.5122834020874594,100
100,2.5126030543424593,101
101,2.547912311938945,102
102,2.5796020980010677,103
103,2.6009159843888465,104
104,2.6095075724798815,105
105,2.6378626309024105,106
106,2.641136799873964,107
107,2.6569295790735348,108
108,2.67366675274452,109
109,2.756711735443482,110
110,2.8144636648936054,111
111,2.8229258215857196,112
112,2.842145754990701,113
113,2.8475937339680732,114
114,2.9150699574984325,115
115,2.9716573015689574,116
116,2.9814692235571,117
117,3.0096695675575584,118
118,3.0356618592203577,119
119,3.0402532733864045,120
120,3.0800493462041776,121
121,3.101507609604008,122
122,3.143248892986812,123
123,3.164170010262274,124
124,3.164185845825538,125
125,3.1750313290960475,126
126,3.1755757972889835,127
127,3.2488343531067114,128
128,3.3072334905621723,129
129,3.356556739894421,130
130,3.3667288489275577,131
131,3.368380629314328,132
132,3.426617665143942,133
133,3.5079051380232658,134
134,3.5103839096247165,135
135,3.528806427544173,136
136,3.53079187520629,137
137,3.570366367397725,138
138,3.610552577688876,139
139,3.614356449884025,140
140,3.63220821525803,141
141,3.6543001552590852,142
142,3.6628250501771324,143
143,3.7198247424754665,144
144,3.735053866503908,145
145,3.741642133284363,146
146,3.763095412657155,147
147,3.7993328674087237,148
148,3.8055497093923942,149
149,3.815890308942667,150
150,3.898935291641629,151
151,3.927986468899312,152
152,3.9439430510503053,153
153,3.9641210871486074,154
154,3.9676913336472888,155
155,3.9747363659795902,156
156,3.9861583446468636,157
157,4.010725307336259,158
158,4.017964443076292,159
159,4.024849982070253,160
160,4.026888434604357,161
161,4.0544936301992704,162
162,4.061690623995556,163
163,4.126972544529286,164
164,4.18132581671592,165
165,4.183360225010168,166
166,4.190884510274198,167
167,4.221488517770446,168
168,4.228162561053191,169
169,4.232091222689188,170
170,4.307975260440143,171
171,4.3314049854433625,172
172,4.349119329711848,173
173,4.39162033167979,174
174,4.437229841143,175
175,4.443076961600419,176
176,4.445899276086601,177
177,4.461510758450802,178
178,4.476761037440054,179
179,4.494180556813951,180
180,4.530330491335305,181
181,4.561303793854053,182
182,4.644348776553016,183
183,4.64721671117032,184
184,4.66147841354757,185
185,4.672951336546596,186
186,4.727709301384956,187
187,4.735623270121257,188
188,4.741463518598376,189
189,4.757942946988041,190
190,4.773111850957601,191
191,4.782149511118066,192
192,4.790105885824099,193
193,4.861175924884816,194
194,4.877381455608819,195
195,4.9320747718751345,196
196,4.95419880991536,197
197,4.955635841900583,198
198,5.038680824599545,199
199,5.088730847215807,200
200,5.171775829914769,201
201,5.243987919974432,202
202,5.29626369757127,203
203,5.301298852741242,204
204,5.319702563679447,205
205,5.326359367442286,206
206,5.340547905836441,207
207,5.34222056339386,208
208,5.355407578239919,209
209,5.438452560938881,210
210,5.4469829716672065,211
211,5.4894135262859365,212
212,5.506215874724763,213
213,5.521438739404199,214
214,5.604483722103161,215
215,5.687528704802124,216
216,5.709989855210584,217
217,5.745070742181817,218
218,5.74972619511093,219
219,5.759469665354612,220
220,5.842514648053574,221
221,5.866474531271336,222
222,5.888102555896737,223
223,5.9262542296282374,224
224,5.927883690516857,225
225,5.952174265454709,226
226,5.971519988853621,227
227,6.0245419683439545,228
228,6.02928388590244,229
229,6.112328868601402,230
230,6.114640364079588,231
231,6.120331157171526,232
232,6.145354130132783,233
233,6.176484491979163,234
234,6.183907218902176,235
235,6.187442292452977,236
236,6.248615725723705,237
237,6.256439907285349,238
238,6.28142763436918,239
239,6.308166949109251,240
240,6.323208934291182,241
241,6.347465891044647,242
242,6.367944323399501,243
243,6.443483675035901,244
244,6.4498084300139595,245
245,6.484672281193699,246
246,6.492221328363315,247
247,6.506168085058004,248
248,6.536999854583477,249
249,6.546873093953203,250
250,6.5573936878299675,251
251,6.5959758409229865,252
252,6.598060518299034,253
253,6.615029825173683,254
254,6.698074807872645,255
255,6.781119790571608,256
256,6.783225894530358,257
257,6.789861828824295,258
258,6.79839213996841,259
259,6.873324776255187,260
260,6.932217261768727,261
261,6.990741846962529,262
262,7.003510984357686,263
263,7.008263223410231,264
264,7.057930552181869,265
265,7.091587098180649,266
266,7.117771728860993,267
267,7.2008167115599555,268
268,7.2301938204968135,269
269,7.230411228612833,270
270,7.277437895255177,271
271,7.287286693612935,272
272,7.317427218768527,273
273,7.394817795821871,274
274,7.39880967365555,275
275,7.4022048881794476,276
276,7.405338700982371,277
277,7.4276417355774305,278
278,7.436442639628175,279
279,7.462143367357207,280
280,7.497146105900734,281
281,7.5034478451954225,282
282,7.53128929344221,283
283,7.539773813517164,284
284,7.558333535802873,285
285,7.623591021934835,286
286,7.6753965960912405,287
287,7.6780772788137925,288
288,7.6933274209150495,289
289,7.702293617845435,290
290,7.7023919428265195,291
291,7.7432100476165475,292
292,7.771269973641941,293
293,7.7796783012879285,294
294,7.817098900677877,295
295,7.839306484212195,296
296,7.854754763600466,297
297,7.855023739510186,298
298,7.857189143212305,299
299,7.916607582031254,300
300,7.981456393600205,301
301,8.00329047086573,302
302,8.053099699580736,303
303,8.077279454562099,304
304,8.081716238926635,305
305,8.085490084871866,306
306,8.095691959781812,307
307,8.159150824810414,308
308,8.203171170795052,309
309,8.257735708757943,310
310,8.32117899920457,311
311,8.327706866946825,312
312,8.335653033163398,313
313,8.338655645404579,314
314,8.380583845941892,315
315,8.440246876586007,316
316,8.4546831810275,317
317,8.481515744610311,318
