,Request Id,request_scheduling_delay,cdf
2,3,0.0,0.0001840264998159735
79,2,0.0,0.000368052999631947
110,1,0.0,0.0005520794994479205
199,0,0.0,0.000736105999263894
34,59,3.1267133060453034e-06,0.0009201324990798675
785,803,1.8022384466576113e-05,0.001104158998895841
300,321,1.8235998766158446e-05,0.0012881854987118145
567,630,1.826987036679384e-05,0.001472211998527788
1781,1147,2.7673129181948752e-05,0.0016562384983437614
560,554,6.549640772846033e-05,0.001840264998159735
527,599,8.207174457197652e-05,0.0020242914979757085
105,133,0.00011892499500021358,0.002208317997791682
618,672,0.00012919574476200069,0.0023923444976076554
676,701,0.00013896716899353123,0.002576370997423629
517,330,0.0001487613911592689,0.0027603974972396023
170,200,0.0001556616279856371,0.002944423997055576
148,193,0.0001964937411145229,0.0031284504968715496
142,201,0.000206754189129299,0.003312476996687523
668,769,0.0002425503839731391,0.0034965034965034965
220,215,0.00026621071084065306,0.00368052999631947
866,839,0.0003068035454987239,0.0038645564961354434
912,969,0.0003338608091212336,0.004048582995951417
467,485,0.0003383166445303232,0.004232609495767391
804,860,0.0003896579186175586,0.004416635995583364
653,646,0.00041115823265158724,0.004600662495399337
1277,1254,0.00045334979211020254,0.004784688995215311
777,864,0.0004869934074918092,0.0049687154950312845
847,824,0.0005072862352335505,0.005152741994847258
556,662,0.0005225121944931743,0.005336768494663232
871,926,0.0005245247850211854,0.005520794994479205
1089,693,0.0005302149833994463,0.005704821494295178
886,830,0.0005351225985918973,0.005888847994111152
761,654,0.0005581876242501949,0.006072874493927126
836,937,0.0005836283286839716,0.006256900993743099
2633,925,0.0005896148177839677,0.006440927493559073
1034,1186,0.0006196746793989405,0.006624953993375046
615,697,0.0006293539125579173,0.006808980493191019
125,40,0.0006700188377486427,0.006993006993006993
1122,1187,0.0007209700161752153,0.007177033492822967
718,793,0.0007271195820521825,0.00736105999263894
189,233,0.0008771400020322062,0.007545086492454913
191,115,0.0009652693088995079,0.007729112992270887
875,910,0.0010220655832426928,0.00791313949208686
744,792,0.0010319787261892088,0.008097165991902834
667,712,0.0010715923747000033,0.008281192491718808
577,559,0.0011058508350743068,0.008465218991534781
494,414,0.0011548040473456922,0.008649245491350755
1083,1134,0.0011625946584103986,0.008833271991166729
1033,1049,0.0011665838565022568,0.0090172984909827
99,98,0.001203644705395135,0.009201324990798674
933,1078,0.001205385696096073,0.009385351490614648
406,150,0.0012168381981894072,0.009569377990430622
778,757,0.0012285065661785666,0.009753404490246595
1086,1182,0.0012583945265305374,0.009937430990062569
154,99,0.001332025423128158,0.010121457489878543
832,908,0.0013382147280367462,0.010305483989694516
151,182,0.0013641387620921819,0.01048951048951049
166,198,0.0013675814282478882,0.010673536989326464
514,332,0.00153398041980779,0.010857563489142437
849,907,0.0015884680167346232,0.01104158998895841
900,935,0.0016085900783195939,0.011225616488774383
262,248,0.001654308434595464,0.011409642988590356
92,31,0.0016705790181692493,0.01159366948840633
600,694,0.0017468286696384894,0.011777695988222304
779,843,0.001775166117909066,0.011961722488038277
655,541,0.001778569067397484,0.012145748987854251
755,797,0.001838866838454578,0.012329775487670225
281,350,0.001850946735459047,0.012513801987486198
73,100,0.0019026582390360147,0.012697828487302172
1141,1128,0.0019269070423320045,0.012881854987118146
134,56,0.001968673452578784,0.013065881486934118
942,998,0.0019722237328210213,0.013249907986750091
663,745,0.0020035911600473355,0.013433934486566065
966,1029,0.0020223253198423663,0.013617960986382039
155,255,0.0020334504956451838,0.013801987486198012
825,884,0.0020341925131219796,0.013986013986013986
419,452,0.0020636573445926842,0.01417004048582996
414,482,0.002081867313108887,0.014354066985645933
1174,1198,0.0021640114630940843,0.014538093485461907
1735,741,0.002171716470940055,0.01472211998527788
682,703,0.0021769716223616342,0.014906146485093854
974,1051,0.0021995498863134344,0.015090172984909826
283,328,0.0022168123948489438,0.0152741994847258
231,300,0.0022273481239381,0.015458225984541774
794,900,0.0022451916793215787,0.015642252484357747
766,765,0.002264071965896619,0.01582627898417372
1006,1054,0.0023277232139662374,0.016010305483989695
873,902,0.0023288995581083327,0.016194331983805668
993,1025,0.002347579494198726,0.016378358483621642
2294,563,0.002387887460571392,0.016562384983437616
351,329,0.002443888760311097,0.01674641148325359
902,963,0.002556098875004409,0.016930437983069563
433,444,0.0025699319712941815,0.017114464482885536
1065,1060,0.002613289979592537,0.01729849098270151
815,724,0.0026301309105463133,0.017482517482517484
282,308,0.0026773091374252544,0.017666543982333457
87,41,0.002706096280263637,0.01785057048214943
136,104,0.0027081936303723353,0.0180345969819654
1055,1090,0.0027134931435739418,0.018218623481781375
905,934,0.0027661507106131467,0.01840264998159735
1032,940,0.0027886768331768508,0.018586676481413322
339,346,0.002880761755363892,0.018770702981229296
689,746,0.002895742543103097,0.01895472948104527
223,299,0.0029271008286002598,0.019138755980861243
10,30,0.0029695975006651665,0.019322782480677217
2568,337,0.0029894009820736756,0.01950680898049319
949,1003,0.0030586876360985116,0.019690835480309164
1138,1121,0.00311729527368243,0.019874861980125138
705,776,0.0031889887420391005,0.02005888847994111
1238,1253,0.003218366868679823,0.020242914979757085
1365,1369,0.0032828219781890766,0.02042694147957306
791,850,0.0033212830540776395,0.020610967979389033
853,786,0.003333699518236699,0.020794994479205006
3487,1027,0.0033338342937554444,0.02097902097902098
591,751,0.003365702369421797,0.021163047478836954
190,236,0.0033997008696076136,0.021347073978652927
1080,1180,0.003558670695156252,0.0215311004784689
244,309,0.0035651633627509227,0.021715126978284875
485,567,0.0035969111932558917,0.021899153478100848
662,725,0.0035977844145236304,0.02208317997791682
972,994,0.003654594562931379,0.022267206477732792
186,214,0.0036866933219741327,0.022451232977548766
251,286,0.003720804248146692,0.02263525947736474
113,6,0.0037584222400015577,0.022819285977180713
854,946,0.0037636144116390824,0.023003312476996687
848,921,0.0038155185045525286,0.02318733897681266
899,938,0.0038356025708594643,0.023371365476628634
1145,1184,0.0038845694209612702,0.023555391976444608
512,573,0.0038890255698902365,0.02373941847626058
801,855,0.0038918277459174533,0.023923444976076555
738,777,0.003933569041095097,0.02410747147589253
128,128,0.003944192220977527,0.024291497975708502
639,557,0.003947225571067747,0.024475524475524476
19,96,0.003986648758353084,0.02465955097534045
859,863,0.00401422670717011,0.024843577475156423
1062,1233,0.004064188521681444,0.025027603974972397
46,110,0.004097125909936494,0.02521163047478837
1292,1222,0.004111567804557126,0.025395656974604344
915,995,0.004133937235508256,0.025579683474420318
1256,1183,0.0041518222050740405,0.02576370997423629
896,942,0.004166411494963995,0.025947736474052265
450,381,0.004197357276410685,0.026131762973868235
1279,1185,0.004230729277367118,0.02631578947368421
754,841,0.004248262819032789,0.026499815973500183
361,335,0.00427596725863566,0.026683842473316156
1345,1216,0.004278132586819083,0.02686786897313213
249,273,0.004344175174011866,0.027051895472948104
688,754,0.004381101931159037,0.027235921972764077
513,565,0.004395045549443921,0.02741994847258005
1193,1221,0.004442737664419383,0.027603974972396025
919,986,0.004485161731906828,0.027788001472212
439,470,0.004488322009933654,0.027972027972027972
1254,1230,0.004555139914032225,0.028156054471843946
807,836,0.0045984344710632286,0.02834008097165992
305,356,0.004646742248368696,0.028524107471475893
109,170,0.004658624480164519,0.028708133971291867
381,526,0.004776895040976115,0.02889216047110784
266,272,0.004874260925959106,0.029076186970923814
502,324,0.004899424501303429,0.029260213470739788
685,732,0.004929377287766101,0.02944423997055576
437,399,0.005069575429430984,0.029628266470371735
855,928,0.0050798105041280905,0.02981229297018771
74,114,0.00514624738400471,0.029996319470003682
894,951,0.005184524993239847,0.030180345969819652
925,962,0.005242695181550516,0.030364372469635626
268,267,0.005348382688879383,0.0305483989694516
699,666,0.005409928474819026,0.030732425469267573
333,371,0.005411792665384496,0.030916451969083547
666,652,0.005642414818908037,0.03110047846889952
1128,1181,0.005711248008083203,0.031284504968715494
360,433,0.005727108443579709,0.03146853146853147
770,844,0.005794670329407836,0.03165255796834744
50,27,0.005816768181674092,0.03183658446816342
1058,950,0.0058345974940721135,0.03202061096797939
720,829,0.005876076921396134,0.03220463746779536
219,203,0.005941814288632941,0.032388663967611336
642,677,0.00608129098009158,0.03257269046742731
640,702,0.006282203281813281,0.032756716967243284
565,657,0.006304710255079726,0.032940743467059254
1143,1122,0.006340990145133674,0.03312476996687523
131,76,0.006369019949946875,0.0333087964666912
758,849,0.006489050701617316,0.03349282296650718
341,443,0.006567468560319867,0.03367684946632315
63,18,0.007035890559718538,0.033860875966139126
887,952,0.007086708664303387,0.034044902465955096
96,109,0.007144192319596954,0.03422892896577107
378,323,0.007209780429477064,0.03441295546558704
951,999,0.0073175375490563965,0.03459698196540302
371,322,0.007410982229899332,0.03478100846521899
588,619,0.007515849913175998,0.03496503496503497
391,441,0.007516416080960653,0.03514906146485094
3010,1170,0.007593929512495379,0.035333087964666915
430,569,0.007690028342864252,0.035517114464482885
425,484,0.007726448600521962,0.03570114096429886
1039,1069,0.007865171256639769,0.03588516746411483
