,Request Id,request_scheduling_delay,cdf
1,3,0.0,0.00021519259737465033
44,2,0.0,0.00043038519474930065
66,1,0.0,0.0006455777921239509
132,0,0.0,0.0008607703894986013
347,335,1.3932977054764706e-05,0.0010759629868732515
262,286,2.315156744714386e-05,0.0012911555842479018
446,484,0.00011543704141558919,0.001506348181622552
278,315,0.00012104298137671776,0.0017215407789972026
268,319,0.00014401778761907735,0.001936733376371853
124,128,0.00016641483708923488,0.002151925973746503
125,102,0.0001665118089420048,0.0023671185711211535
211,254,0.00023671275994274765,0.0025823111684958036
374,412,0.00024302269858367254,0.002797503765870454
1096,295,0.0002776498569261321,0.003012696363245104
270,267,0.0003455235954845648,0.0032278889606197547
379,433,0.0003563138501760932,0.003443081557994405
546,446,0.00043184696377807086,0.0036582741553690553
437,450,0.0004411416425682546,0.003873466752743706
73,6,0.0004938992629215377,0.004088659350118356
136,129,0.0005017291340294605,0.004303851947493006
406,399,0.0005435965384776864,0.004519044544867657
328,329,0.0005876745333353028,0.004734237142242307
330,354,0.0006157414602938616,0.004949429739616957
317,356,0.0007248580930365733,0.005164622336991607
62,72,0.0007492313003893969,0.005379814934366258
334,380,0.0007570998770631832,0.005595007531740908
106,76,0.000799453955945495,0.005810200129115558
79,64,0.0008175547382904824,0.006025392726490208
272,309,0.0009889620173595404,0.006240585323864859
21,36,0.001053032001523846,0.006455777921239509
150,143,0.001055668015020217,0.0066709705186141595
363,375,0.0010786142849212865,0.00688616311598881
50,83,0.0011284930896664491,0.0071013557133634605
22,53,0.0012117680293766142,0.0073165483107381106
156,182,0.0012380797030431268,0.007531740908112761
37,18,0.0014155331180241149,0.007746933505487412
462,478,0.0015445967914331504,0.00796212610286206
305,350,0.0016204933767625107,0.008177318700236712
411,324,0.001635510662310935,0.008392511297611363
249,299,0.001689756861907199,0.008607703894986012
279,294,0.0016983356423025953,0.008822896492360663
34,96,0.0017563890527547699,0.009038089089735314
97,98,0.0017689939139131639,0.009253281687109963
291,150,0.0018601156989532797,0.009468474284484614
251,285,0.0018961078998529501,0.009683666881859263
453,379,0.001903761258176928,0.009898859479233914
477,485,0.0019735875099797795,0.010114052076608565
556,582,0.002065516522662847,0.010329244673983214
154,193,0.0021675086512757957,0.010544437271357865
9,33,0.002211291595054732,0.010759629868732516
382,320,0.002227859974340163,0.010974822466107165
179,209,0.0022617113461791405,0.011190015063481816
360,411,0.0023480221094018816,0.011405207660856467
7,30,0.002395700017435942,0.011620400258231117
100,109,0.0024739100189634655,0.011835592855605767
59,31,0.002614137359019608,0.012050785452980417
147,164,0.0027091546699722358,0.012265978050355068
223,265,0.0027360885919875955,0.012481170647729719
246,195,0.0027772526660285735,0.012696363245104368
70,110,0.002783569321508139,0.012911555842479019
190,205,0.002850877341288083,0.01312674843985367
206,261,0.0028882946649702035,0.013341941037228319
303,310,0.0029413507712945375,0.01355713363460297
264,296,0.002968902093698489,0.01377232623197762
442,330,0.0029886381723542854,0.01398751882935227
329,322,0.0030082462889282624,0.014202711426726921
1248,39,0.003011296548384834,0.01441790402410157
430,369,0.0030699035778809503,0.014633096621476221
166,201,0.0031115972655015867,0.014848289218850872
